0;1699455686333474900 
0;1699455686434381600 
0;1699455686537028400 
0;1699455686638509800 
0;1699455686739418000 
0;1699455686843559900 
0;1699455686945000700 
0;1699455687047488500 
0;1699455687149482700 
0;1699455687251271800 
0;1699455687354074900 
0;1699455687456691600 
0;1699455687558837100 
0;1699455687661051700 
0;1699455687762748600 
0;1699455687864098900 
0;1699455687966830500 
0;1699455688069516500 
0;1699455688169899300 
0;1699455688275857300 
0;1699455688376823300 
0;1699455688478479100 
0;1699455688579623600 
0;1699455688682653100 
0;1699455688785503400 
0;1699455688887836800 
0;1699455688990502500 
0;1699455689093170900 
0;1699455689194524300 
0;1699455689296482800 
0;1699455689398206600 
0;1699455689499226300 
0;1699455689601310800 
0;1699455689702827200 
0;1699455689806681500 
0;1699455689908880200 
0;1699455690010095300 
0;1699455690112116800 
0;1699455690214257800 
0;1699455690315078000 
0;1699455690417750100 
0;1699455690521126900 
0;1699455690623957600 
0;1699455690726157600 
0;1699455690826866500 
0;1699455690929516200 
0;1699455691031087700 
0;1699455691131574000 
0;1699455691234719500 
0;1699455691335750200 
0;1699455691437737600 
0;1699455691541347800 
0;1699455691642703900 
0;1699455691744059500 
0;1699455691846401800 
0;1699455691947494600 
0;1699455692049967600 
0;1699455692152928500 
0;1699455692255589100 
0;1699455692358196100 
0;1699455692459115700 
0;1699455692560653000 
0;1699455692661995400 
0;1699455692763445000 
0;1699455692867507300 
0;1699455692969205300 
0;1699455693072712200 
0;1699455693174222800 
0;1699455693275835400 
0;1699455693378705900 
0;1699455693480499500 
0;1699455693582604200 
0;1699455693685038500 
0;1699455693787793500 
0;1699455693888789300 
0;1699455693991764800 
0;1699455694093424700 
0;1699455694194913600 
0;1699455694297526400 
0;1699455694398129800 
0;1699455694500402300 
0;1699455694604170700 
0;1699455694705341200 
0;1699455694806948500 
0;1699455694909201000 
0;1699455695011520600 
0;1699455695113533200 
0;1699455695215493600 
0;1699455695316021300 
0;1699455695419649800 
0;1699455695521975700 
0;1699455695624326400 
0;1699455695725062900 
0;1699455695828568900 
0;1699455695930727600 
0;1699455696033426700 
0;1699455696135458100 
0;1699455696237724100 
0;1699455696340496900 
0;1699455696442273700 
0;1699455696544000900 
0;1699455696644518400 
0;1699455696748323600 
0;1699455696851346100 
0;1699455696953165900 
0;1699455697054352200 
0;1699455697157465900 
0;1699455697260297500 
0;1699455697360768700 
0;1699455697465090100 
0;1699455697567742400 
0;1699455697669884700 
0;1699455697772079500 
0;1699455697872454800 
0;1699455697973503500 
0;1699455698075634800 
0;1699455698179043500 
0;1699455698279677100 
0;1699455698383666300 
0;1699455698484608600 
0;1699455698587259700 
0;1699455698688839600 
0;1699455698790010900 
0;1699455698891319000 
0;1699455698992904200 
0;1699455699094934100 
0;1699455699198082200 
0;1699455699300393400 
0;1699455699402551400 
0;1699455699502910000 
0;1699455699605735200 
0;1699455699707991800 
0;1699455699808875900 
0;1699455699910995400 
0;1699455700015643200 
0;1699455700117429800 
0;1699455700219720700 
0;1699455700320644600 
0;1699455700422168300 
0;1699455700523408600 
0;1699455700626234400 
0;1699455700728696100 
0;1699455700831386900 
0;1699455700933617500 
0;1699455701035161500 
0;1699455701136740800 
0;1699455701238714600 
0;1699455701339303500 
0;1699455701441998600 
0;1699455701544303000 
0;1699455701644679500 
0;1699455701748717800 
0;1699455701849960100 
0;1699455701952243300 
0;1699455702054393000 
0;1699455702156150700 
0;1699455702256458700 
0;1699455702357781200 
0;1699455702461835700 
0;1699455702565098000 
0;1699455702666653600 
0;1699455702766819300 
0;1699455702869097300 
0;1699455702969409300 
0;1699455703071756500 
0;1699455703175179300 
0;1699455703275591700 
0;1699455703379776900 
0;1699455703481896500 
0;1699455703584641600 
0;1699455703686863300 
0;1699455703788981300 
0;1699455703891499600 
0;1699455703993575200 
0;1699455704095755400 
0;1699455704197879200 
0;1699455704299812200 
0;1699455704402299300 
0;1699455704504587500 
0;1699455704606829700 
0;1699455704708634300 
0;1699455704811726700 
0;1699455704913439800 
0;1699455705014450900 
0;1699455705117429700 
0;1699455705219680400 
0;1699455705322458300 
0;1699455705424847500 
0;1699455705526991600 
0;1699455705629022900 
0;1699455705729969300 
0;1699455705831423400 
0;1699455705935412000 
0;1699455706036587000 
0;1699455706139334000 
0;1699455706241672400 
0;1699455706343730600 
0;1699455706445788100 
0;1699455706546156600 
0;1699455706648638800 
0;1699455706750351000 
0;1699455706853048100 
0;1699455706955755800 
0;1699455707058155100 
0;1699455707159798600 
0;1699455707260957900 
0;1699455707362518900 
0;1699455707463386800 
0;1699455707564873100 
0;1699455707667173300 
0;1699455707768445700 
0;1699455707872767700 
0;1699455707974948800 
0;1699455708076218300 
0;1699455708177163500 
0;1699455708278392500 
0;1699455708381550700 
0;1699455708482892300 
0;1699455708585209900 
0;1699455708689346600 
0;1699455708792771300 
0;1699455708893351500 
0;1699455708994545700 
0;1699455709097289000 
0;1699455709198572600 
0;1699455709299983100 
0;1699455709402207300 
0;1699455709506818600 
0;1699455709607459700 
0;1699455709708446700 
0;1699455709811266500 
0;1699455709912763000 
0;1699455710014202800 
0;1699455710116785100 
0;1699455710219227500 
0;1699455710321345400 
0;1699455710423662800 
0;1699455710524671100 
0;1699455710626168200 
0;1699455710728149400 
0;1699455710828665100 
0;1699455710931185300 
0;1699455711032475300 
0;1699455711136748700 
0;1699455711239442800 
0;1699455711341211000 
0;1699455711442899300 
0;1699455711543142600 
0;1699455711644527400 
0;1699455711745481700 
0;1699455711847881400 
0;1699455711950730700 
0;1699455712053021600 
0;1699455712155756900 
0;1699455712257310900 
0;1699455712359207600 
0;1699455712460108400 
0;1699455712562082900 
0;1699455712662381500 
0;1699455712763887400 
0;1699455712868422400 
0;1699455712971509200 
0;1699455713072166400 
0;1699455713173665000 
0;1699455713275088800 
0;1699455713376330000 
0;1699455713477614500 
0;1699455713580825500 
0;1699455713683460300 
0;1699455713786237200 
0;1699455713888436100 
0;1699455713988507700 
0;1699455714090227500 
0;1699455714192778900 
0;1699455714293718900 
0;1699455714395269100 
0;1699455714497357100 
0;1699455714602192300 
0;1699455714703617800 
0;1699455714805158200 
0;1699455714907495000 
0;1699455721152071200 
0;1699455721253048900 
0;1699455721356168400 
0;1699455721458349300 
0;1699455721559937400 
0;1699455721662546700 
0;1699455721764590200 
0;1699455721865293600 
0;1699455721967170900 
0;1699455722069327000 
0;1699455722171215600 
0;1699455722271446800 
0;1699455722375738000 
0;1699455722479219900 
0;1699455722580217400 
0;1699455722681700600 
0;1699455722784412200 
0;1699455722886280200 
0;1699455722989409100 
0;1699455723090170800 
0;1699455723192677300 
0;1699455723295194900 
0;1699455723397296700 
0;1699455723498736300 
0;1699455723600353900 
0;1699455723702928000 
0;1699455723803378300 
0;1699455723907308200 
0;1699455724011060000 
0;1699455724112912200 
0;1699455724214623300 
0;1699455724315351300 
0;1699455724418078200 
0;1699455724519225500 
0;1699455724620622400 
0;1699455724724157300 
0;1699455724826159400 
0;1699455724928572000 
0;1699455725030234700 
0;1699455725132051400 
0;1699455725233705700 
0;1699455725334497300 
0;1699455725438422600 
0;1699455725539272300 
0;1699455725643283500 
0;1699455725743681200 
0;1699455725846093200 
0;1699455725946467700 
0;1699455726047636300 
0;1699455726151196700 
0;1699455726252017500 
0;1699455726353187400 
0;1699455726457605300 
0;1699455726560012500 
0;1699455726661291100 
0;1699455726763001200 
0;1699455726865131700 
0;1699455726967355300 
0;1699455727069980300 
0;1699455727172015000 
0;1699455727274797400 
0;1699455727376911100 
0;1699455727477697000 
0;1699455727580731500 
0;1699455727681577000 
0;1699455727784094900 
0;1699455727888525400 
0;1699455727991387500 
0;1699455728091942400 
0;1699455728194202700 
0;1699455728295406300 
0;1699455728397650200 
0;1699455728499707100 
0;1699455728602162400 
0;1699455728705605400 
0;1699455728807338800 
0;1699455728909240700 
0;1699455729011086900 
0;1699455729113536000 
0;1699455729214304000 
0;1699455729316752600 
0;1699455729421680300 
0;1699455729523296800 
0;1699455729624365500 
0;1699455729725733000 
0;1699455729827497400 
0;1699455729930269200 
0;1699455730032736600 
0;1699455730134880200 
0;1699455730236315700 
0;1699455730339403000 
0;1699455730439924300 
0;1699455730541116700 
0;1699455730643492500 
0;1699455730744599200 
0;1699455730845535600 
0;1699455730948036400 
0;1699455731048343200 
0;1699455731152027400 
0;1699455731254606700 
0;1699455731356055600 
0;1699455731458008000 
0;1699455731558692000 
0;1699455731660771700 
0;1699455731762887700 
0;1699455731865362200 
0;1699455731967527300 
0;1699455732070607400 
0;1699455732172470400 
0;1699455732273847200 
0;1699455732374347500 
0;1699455732477676700 
0;1699455732578318200 
0;1699455732682560200 
0;1699455732785501800 
0;1699455732886905600 
0;1699455732988889700 
0;1699455733090421300 
0;1699455733191777900 
0;1699455733292450400 
0;1699455733393469000 
0;1699455733496642100 
0;1699455733597230100 
0;1699455733701149200 
0;1699455733803583200 
0;1699455733905692200 
0;1699455734008226800 
0;1699455734109075900 
0;1699455734210617900 
0;1699455734313012600 
0;1699455734418398300 
0;1699455734519433300 
0;1699455734621847700 
0;1699455734723132300 
0;1699455734823632500 
0;1699455734924972600 
0;1699455735026783100 
0;1699455735129787800 
0;1699455735232470900 
0;1699455735335217000 
0;1699455735436752500 
0;1699455735537993300 
0;1699455735639073700 
0;1699455735740275400 
0;1699455735844147900 
0;1699455735946678400 
0;1699455736049030500 
0;1699455736150497700 
0;1699455736253223500 
0;1699455736354125300 
0;1699455736455382400 
0;1699455736559587300 
0;1699455736661562400 
0;1699455736764600200 
0;1699455736867625200 
0;1699455736967739800 
0;1699455737069101700 
0;1699455737170279900 
0;1699455737271342200 
0;1699455737373586700 
0;1699455737476722900 
0;1699455737579660900 
0;1699455737681566300 
0;1699455737782954300 
0;1699455737884584500 
0;1699455737987588000 
0;1699455738087936300 
0;1699455738189684800 
0;1699455738291296300 
0;1699455738393112500 
0;1699455738498159600 
0;1699455738598974600 
0;1699455738717092200 
0;1699455738819501500 
0;1699455738922525300 
0;1699455739024059600 
0;1699455739125863800 
0;1699455739228260700 
0;1699455739331012400 
0;1699455739433157400 
0;1699455739535977000 
0;1699455739636628500 
0;1699455739738612600 
0;1699455739842225500 
0;1699455739944230800 
0;1699455740046065800 
0;1699455740148014300 
0;1699455740248689900 
0;1699455740351411300 
0;1699455740453842800 
0;1699455740554411100 
0;1699455740656058200 
0;1699455740760006900 
0;1699455740863361000 
0;1699455740964236400 
0;1699455741065416400 
0;1699455741168414100 
0;1699455741269351500 
0;1699455741371798800 
0;1699455741473333200 
0;1699455741577346600 
0;1699455741679967600 
0;1699455741782050000 
0;1699455741883416200 
0;1699455741983536500 
0;1699455742087163800 
0;1699455742187477400 
0;1699455742290332000 
0;1699455742394019800 
0;1699455742495953700 
0;1699455742597134400 
0;1699455742698812300 
0;1699455742800227500 
0;1699455742902300600 
0;1699455743004117500 
0;1699455743105204000 
0;1699455743209510700 
0;1699455743312703500 
0;1699455743414355300 
0;1699455743515473500 
0;1699455743619450200 
0;1699455743721644600 
0;1699455743823278800 
0;1699455743926337900 
0;1699455744027235300 
0;1699455744129193100 
0;1699455744231911100 
0;1699455744332808900 
0;1699455744436501900 
0;1699455744536980700 
0;1699455744641451500 
0;1699455744742876800 
