3360273;1699620578918375400;60.8569;0 
3360274;1699620579041142900;122.7675;0 
3360277;1699620591006262000;76.4233;0 
3360278;1699620591642096500;112.087;0 
33602710;1699620592058217500;62.7239;0 
33602711;1699620592442791100;66.4969;0 
33602712;1699620592578407900;68.1491;0 
33602713;1699620592655491800;77.0839;0 
33602714;1699620592774181100;61.6631;0 
33602715;1699620592955467100;71.9625;0 
33602716;1699620593307289000;135.8892;0 
33602718;1699620593366574100;59.2851;0 
33602720;1699620593500683200;72.6461;0 
33602721;1699620593563658400;62.9752;0 
33602723;1699620593697292900;69.495;0 
33602725;1699620593823229200;67.4403;0 
33602726;1699620593883981300;60.7521;0 
33602728;1699620594017501500;73.2352;0 
33602729;1699620594080101000;62.5995;0 
33602731;1699620594226181700;81.7978;0 
33602732;1699620594298898900;72.7172;0 
33602734;1699620594423090500;61.3335;0 
33602736;1699620594532045700;52.1505;0 
33602737;1699620594598295600;66.2499;0 
33602739;1699620594759862600;78.8004;0 
33602740;1699620594816525600;59.2911;0 
33602742;1699620594941080100;65.1102;0 
33602743;1699620595022273700;81.1936;0 
33602745;1699620595155334900;66.5437;0 
33602746;1699620595207432800;52.0979;0 
33602748;1699620595337537600;61.4939;0 
33602750;1699620595479676200;74.5314;0 
