7543412;1699449461790449700;94.0526 
7543414;1699449462390792400;48.0106 
7543416;1699449462491659700;51.7486 
7543418;1699449462590069400;50.6322 
75434110;1699449462688992600;46.7592 
75434112;1699449462839320800;98.8536 
75434113;1699449464726009900;50.9273 
75434115;1699449464857198400;69.0448 
75434117;1699449464970258300;48.7985 
75434119;1699449465071846900;49.2209 
75434121;1699449465173595600;50.6291 
75434123;1699449465288159100;65.6456 
75434124;1699449465387219800;99.0607 
75434126;1699449465486669400;99.4496 
75434128;1699449465587860900;101.1915 
75434130;1699449465687181100;99.3202 
75434133;1699449465788560100;49.764 
75434135;1699449465888373800;49.8297 
75434136;1699449466053611500;49.9469 
75434138;1699449466153988400;47.9266 
75434140;1699449466303402400;100.431 
75434142;1699449466403710200;100.3078 
75434145;1699449466503794100;50.0443 
75434147;1699449466603707400;49.0286 
75434149;1699449466704024800;49.7254 
75434151;1699449466805904100;52.6584 
75434153;1699449466905680400;52.2918 
75434155;1699449467005591400;52.2188 
75434156;1699449467069468900;63.8775 
75434157;1699449467219450900;149.982 
75434159;1699449467323523400;104.0725 
75434161;1699449467391398200;67.8748 
75434163;1699449467522221000;69.7935 
75434165;1699449467635157500;62.8034 
75434166;1699449467684481000;49.3235 
75434168;1699449467786435500;50.5259 
75434170;1699449467886554300;49.5314 
75434172;1699449467986257600;48.0425 
75434174;1699449468135765900;100.1836 
75434176;1699449468235195400;99.4295 
75434179;1699449468337916500;51.7178 
75434181;1699449468437623500;51.3658 
75434183;1699449468536655300;52.0384 
75434185;1699449468637069500;53.012 
75434187;1699449468737184500;52.2329 
75434189;1699449468836006100;52.401 
75434191;1699449468934816000;51.4919 
75434193;1699449469034797200;51.102 
75434195;1699449469135804700;52.1234 
75434197;1699449469237390500;53.7912 
75434198;1699449470867295700;67.9013 
754341100;1699449470982459600;63.3364 
754341101;1699449471050088600;67.629 
754341103;1699449471301193500;68.5838 
754341104;1699449471370222800;69.0293 
754341106;1699449471490927500;57.8944 
754341108;1699449471601250300;49.2951 
754341110;1699449471697963600;46.3776 
754341112;1699449471801260800;52.4044 
754341114;1699449471900577200;48.9426 
754341116;1699449471999699000;51.537 
754341118;1699449472097309000;50.0087 
754341120;1699449472198798500;51.6788 
754341122;1699449472300957800;53.5433 
754341124;1699449472398034800;47.1749 
754341126;1699449472499968900;52.6224 
754341128;1699449472616541900;53.0501 
754341130;1699449472716587800;49.5543 
754341132;1699449472817312500;49.9485 
754341134;1699449472917129700;49.001 
754341135;1699449472980670800;63.5411 
754341137;1699449473118357200;54.6203 
754341138;1699449473183230700;64.8735 
754341141;1699449473334507100;54.6285 
754341142;1699449473430131700;95.6246 
754341145;1699449473529625900;49.8357 
754341147;1699449473645800700;66.3051 
754341148;1699449473717617700;71.817 
754341150;1699449473846357400;66.4266 
754341151;1699449473896408300;50.0509 
754341153;1699449474018585800;72.9119 
754341155;1699449474145327700;65.7077 
754341156;1699449474216752900;71.4252 
754341158;1699449474345575400;68.1265 
754341160;1699449474517727600;54.3125 
754341162;1699449474629611300;50.8701 
754341164;1699449474729516000;49.9454 
754341166;1699449474829756100;50.029 
754341168;1699449474930153500;49.2809 
754341170;1699449475032227000;52.8828 
754341171;1699449475162462600;130.2356 
