6800452;1699600666205031800;1778.0435;0 
6800453;1699600666341422700;1850.3215;0 
6800454;1699600666467123500;1914.6833;0 
6800455;1699600666573670000;1948.2125;0 
6800456;1699600666683752600;1997.9141;0 
6800457;1699600666799459600;2039.8929;0 
6800458;1699600666879437600;2046.1012;0 
6800459;1699600667332988600;2297.5845;0 
68004510;1699600667450746000;2348.5725;0 
68004511;1699600667499372400;2319.0058;0 
68004512;1699600667621829000;2381.3821;0 
68004513;1699600667746694900;2435.4828;0 
68004514;1699600667866634800;2484.7847;0 
68004515;1699600668001117600;2540.1306;0 
