1934243;1699620522960432700;65.9364;0 
1934244;1699620523027965800;67.5331;0 
1934246;1699620523156224400;63.6038;0 
1934248;1699620523281355500;72.4156;0 
1934249;1699620523355838700;74.4832;0 
19342411;1699620523477733400;71.4175;0 
19342412;1699620523544186700;66.4533;0 
19342414;1699620523690329700;81.9586;0 
19342415;1699620523770670200;80.3405;0 
19342416;1699620523891825800;64.0315;0 
19342417;1699620523965882200;74.0564;0 
19342419;1699620524107631300;87.2883;0 
19342420;1699620524180728700;73.0974;0 
19342422;1699620524324020800;89.0439;0 
19342423;1699620524392012400;67.9916;0 
19342425;1699620524493315000;49.4996;0 
19342427;1699620524605195800;50.6378;0 
19342428;1699620524668842200;63.6464;0 
19342430;1699620524804850500;64.4498;0 
19342431;1699620524869267900;64.4174;0 
19342433;1699620524970414300;50.9683;0 
19342435;1699620525113502800;73.7662;0 
19342437;1699620525228919300;62.9898;0 
19342438;1699620525285973200;57.0539;0 
19342440;1699620525419346100;62.9973;0 
19342442;1699620525537117000;68.0792;0 
19342443;1699620525597351000;60.234;0 
19342445;1699620525718580700;64.7759;0 
19342447;1699620525840307000;67.7843;0 
19342449;1699620525944604700;57.5608;0 
19342450;1699620525999554300;54.9496;0 
19342451;1699620526209123300;57.6983;0 
19342453;1699620526341706600;69.0945;0 
19342455;1699620526701512200;79.8018;0 
19342456;1699620526774538600;73.0264;0 
19342457;1699620527101714300;80.2234;0 
19342458;1699620527238426800;136.7125;0 
19342459;1699620527302468000;124.8344;0 
19342461;1699620528071202500;78.8322;0 
19342462;1699620528153236900;82.0344;0 
19342463;1699620528207403800;54.1669;0 
19342465;1699620528331552100;71.8301;0 
19342466;1699620528460210400;128.6583;0 
19342468;1699620528522484700;62.2743;0 
19342470;1699620528671412700;81.4644;0 
19342471;1699620528739415700;68.003;0 
19342473;1699620528886103500;79.9695;0 
19342474;1699620528960126700;74.0232;0 
19342476;1699620529104031400;85.9909;0 
19342477;1699620529165323700;61.2923;0 
19342479;1699620529300716200;83.0438;0 
19342480;1699620529374963000;74.2468;0 
19342481;1699620529509055400;134.0924;0 
19342483;1699620529573031700;63.9763;0 
19342485;1699620529717153500;83.486;0 
19342486;1699620529793135000;75.9815;0 
