9816032;1699600668465315800;2808.0255;0 
9816033;1699600668603755300;2873.3563;0 
9816034;1699600668732125800;2923.5637;0 
9816035;1699600668881378900;2990.3545;0 
9816036;1699600669012931800;3048.8694;0 
9816037;1699600669145157500;3113.2544;0 
9816038;1699600669263966300;3157.2499;0 
9816039;1699600669412406200;3227.5297;0 
98160310;1699600669611251500;3343.145;0 
98160311;1699600669746450800;3405.0281;0 
98160312;1699600669880030800;3471.1111;0 
98160313;1699600670013148200;3531.2948;0 
98160314;1699600670079831600;3535.5836;0 
