2104193;1700658726969855100;46.1127;0 
2104195;1700658727125780500;60.6452;0 
2104196;1700658727186886100;61.1056;0 
2104197;1700658727375157600;63.2684;0 
2104199;1700658727619391700;61.1309;0 
21041910;1700658728093104200;45.7508;0 
21041912;1700658728186971700;46.9423;0 
21041914;1700658728279076600;46.8769;0 
21041917;1700658728419285400;46.3568;0 
21041919;1700658728511525800;47.0339;0 
21041921;1700658728603075400;44.7975;0 
21041922;1700658728695409800;92.3344;0 
21041923;1700658735057738400;44.7133;0 
21041925;1700658735148855300;46.1839;0 
21041927;1700658735331125700;44.8436;0 
21041928;1700658735469548500;139.4312;0 
21041929;1700658735562748900;45.9392;0 
21041931;1700658735655712900;47.6086;0 
21041933;1700658735748664100;46.4749;0 
21041935;1700658735839599300;45.7662;0 
21041937;1700658735932485700;46.4958;0 
21041940;1700658736072189100;45.8001;0 
21041942;1700658736165923900;46.4973;0 
21041944;1700658736258403300;44.8563;0 
21041946;1700658736352176900;46.1028;0 
21041948;1700658736447050000;47.6693;0 
21041950;1700658736540402100;47.948;0 
21041952;1700658736679391400;46.6975;0 
21041954;1700658736769754500;46.1009;0 
21041956;1700658736862132400;46.1672;0 
21041957;1700658736954181800;46.6345;0 
21041959;1700658737047686400;46.2758;0 
21041961;1700658737141537800;47.1748;0 
21041964;1700658737281774100;47.2184;0 
21041966;1700658737374807800;46.9051;0 
21041967;1700658737481272500;106.4647;0 
21041968;1700658738269961100;46.4131;0 
21041970;1700658738363679900;46.5468;0 
21041972;1700658738597625900;95.554;0 
21041974;1700658738689324800;46.3638;0 
21041975;1700658738782869400;93.5446;0 
21041976;1700658738876183300;46.1738;0 
21041977;1700658738967079300;90.896;0 
21041979;1700658746856959800;46.4434;0 
21041981;1700658746949828100;46.9545;0 
21041983;1700658747042906400;46.5088;0 
21041984;1700658747135320000;92.4136;0 
21041986;1700658747321767400;46.0228;0 
21041989;1700658747460933900;46.0164;0 
21041991;1700658747553713600;47.4733;0 
21041993;1700658747645729600;46.4139;0 
21041995;1700658747739458200;45.548;0 
21041996;1700658747830566800;91.1086;0 
21041998;1700658747942690700;63.9208;0 
210419100;1700658748066186700;62.0809;0 
210419101;1700658748127294400;61.1077;0 
210419103;1700658748248923500;61.243;0 
210419104;1700658748339959200;91.0357;0 
210419106;1700658748433970900;47.3169;0 
210419108;1700658748527521400;46.5828;0 
210419111;1700658748666333700;46.3077;0 
210419113;1700658748759350300;47.5563;0 
210419114;1700658749549346300;47.2888;0 
210419116;1700658749642203500;47.0499;0 
210419117;1700658749734996500;92.793;0 
210419118;1700658753892664400;46.1205;0 
210419120;1700658753984849800;45.5197;0 
210419122;1700658754078365500;46.0567;0 
210419124;1700658754170816600;46.1015;0 
210419127;1700658754311491400;47.2447;0 
210419129;1700658754404793600;47.0621;0 
210419131;1700658754497101500;46.5354;0 
210419133;1700658754589323800;45.2384;0 
210419135;1700658754682582200;46.7724;0 
210419137;1700658754774508100;46.0827;0 
210419140;1700658754914327400;45.2354;0 
210419142;1700658755007703800;46.9929;0 
210419144;1700658755100856400;48.0209;0 
210419146;1700658755196197900;46.6568;0 
210419148;1700658755286381000;45.6737;0 
210419149;1700658755379257000;92.876;0 
210419151;1700658756496147800;46.1071;0 
210419153;1700658756588373000;46.4947;0 
210419156;1700658756729175900;45.7874;0 
210419158;1700658756821905200;46.2268;0 
