8348872;1699600856478810200;2383.934;2 
8348873;1699600856538105400;2393.4369;2 
8348874;1699600856663040600;2439.3943;2 
8348875;1699600856738030300;2449.9935;2 
8348876;1699600856882205900;2525.335;2 
8348877;1699600857014404300;2595.0763;2 
8348878;1699600857207045600;2701.3461;2 
8348879;1699600857277124100;2707.7118;2 
83488710;1699600857412818900;2774.1727;2 
83488711;1699600857595828200;2875.0153;2 
83488712;1699600857657713300;2872.1475;2 
83488713;1699600857793218300;2940.7072;2 
83488714;1699600857903711900;2984.4878;2 
83488715;1699600858029023300;3042.4879;2 
83488716;1699600858170629400;3126.6501;2 
83488717;1699600858249465200;3154.8947;2 
83488718;1699600858374963300;3202.8488;2 
83488719;1699600858485205000;3247.4732;2 
83488720;1699600858610729300;3316.3918;2 
83488721;1699600858736165600;3365.0553;2 
83488722;1699600858880180500;3439.5176;2 
83488723;1699600859000495800;3490.4061;0 
