5378202;1699600398077487400;3662.6506;99 
5378203;1699600398210050700;3734.8019;100 
5378204;1699600398333462100;3779.7725;102 
5378205;1699600398453508900;3839.1544;103 
5378206;1699600398600338600;3927.3509;105 
5378207;1699600398730096600;3977.5191;107 
5378208;1699600398785215500;3987.9947;107 
5378209;1699600398851895900;3998.2352;108 
53782010;1699600399000031700;4080.6857;110 
53782011;1699600399154117200;4167.1345;112 
53782012;1699600399266778100;4217.6635;113 
53782013;1699600399408217000;4292.2782;115 
53782014;1699600399530071700;4342.5822;117 
53782015;1699600402607207000;5629.4291;81 
53782017;1699600402701797500;5606.9468;79 
53782018;1699600402749361500;5589.5897;78 
53782019;1699600402843926500;5616.8819;76 
53782020;1699600402969695800;5673.8192;74 
53782021;1699600403094921900;5743.3377;72 
53782022;1699600403157904100;5745.9686;71 
53782023;1699600403283303500;5818.5538;69 
53782024;1699600403519598600;5908.0974;65 
53782025;1699600403654861000;5969.2229;63 
53782026;1699600403771661900;6020.5068;61 
53782027;1699600403835032100;6022.3274;60 
53782028;1699600403960341600;6083.4298;58 
53782029;1699600404086041300;6135.7737;56 
53782030;1699600404219953500;6210.1691;54 
