8622452;1699455136241095600;57.5367 
8622453;1699455136339797900;57.6297 
8622454;1699455136453538500;113.7406 
8622455;1699455136516275200;62.7367 
8622456;1699455136752018400;133.3263 
8622457;1699455136852595600;53.8684 
8622458;1699455136950765700;51.1189 
8622459;1699455137048142400;97.3767 
86224511;1699455137252310900;54.9496 
86224513;1699455137350814300;52.6026 
86224515;1699455137454850600;51.6366 
86224517;1699455137550517500;46.9868 
86224519;1699455137647044300;50.0335 
86224521;1699455137747949900;50.9387 
86224523;1699455137853234100;56.3424 
86224525;1699455137953012600;50.8122 
86224527;1699455138046231000;46.4733 
86224529;1699455138145737000;46.2802 
86224531;1699455138246373400;46.7557 
86224533;1699455138396161700;100.0857 
86224535;1699455138496279600;100.1179 
86224536;1699455138600542800;153.6434 
86224538;1699455138651258800;50.716 
86224541;1699455138796828500;50.9198 
86224543;1699455138896162100;50.0537 
86224545;1699455139001178000;51.5777 
86224547;1699455139100632400;52.4926 
86224549;1699455139200663600;53.2929 
86224551;1699455139295440600;47.7095 
86224553;1699455139395166800;49.9139 
86224555;1699455139496310300;49.8969 
86224557;1699455139595679100;48.2786 
86224559;1699455139695022600;49.8529 
86224561;1699455139801616400;49.9494 
86224563;1699455139895566800;46.6612 
86224565;1699455139996385200;50.3677 
86224567;1699455140095590400;50.8679 
86224569;1699455140201568600;50.7548 
86224571;1699455140319804500;69.2702 
86224572;1699455140432595200;70.4247 
86224574;1699455140531158500;49.7968 
86224576;1699455140630665700;48.6778 
86224577;1699455140698488800;67.8231 
86224579;1699455140816910800;72.6562 
86224581;1699455140947517000;70.1462 
86224582;1699455141013702400;66.1854 
86224584;1699455141148094300;70.6757 
86224585;1699455141213921800;65.8275 
86224587;1699455141334657300;69.9051 
86224589;1699455141459147800;65.568 
86224590;1699455141516129300;56.9815 
86224592;1699455141632510800;67.1588 
86224594;1699455141763954500;69.0788 
86224595;1699455141814913800;50.9593 
86224597;1699455141932841500;68.9366 
86224599;1699455142059781200;66.9663 
862245101;1699455142163795800;49.9361 
862245102;1699455142231667500;67.8717 
862245104;1699455142362978600;70.1983 
862245105;1699455142426056100;63.0775 
862245107;1699455142548496300;72.4809 
862245109;1699455142680078800;71.0402 
862245110;1699455142729603600;49.5248 
862245112;1699455142864308700;72.0819 
862245113;1699455142975608100;111.2994 
862245116;1699455143075665200;49.8319 
862245118;1699455143175584400;49.7101 
862245120;1699455143275950900;48.5315 
862245122;1699455143375790900;49.3567 
862245124;1699455143475006700;49.623 
862245126;1699455143576076800;50.8612 
862245128;1699455143678365500;53.2843 
862245130;1699455143774654900;49.7578 
862245132;1699455143875645300;50.6908 
862245134;1699455143976027100;50.8505 
862245135;1699455144076434800;100.4077 
862245137;1699455145072514400;48.4821 
862245139;1699455145175180700;51.7121 
862245141;1699455145273727800;50.3116 
862245143;1699455145423572600;100.0606 
862245145;1699455145523670400;100.0978 
862245148;1699455145623038500;49.4391 
862245150;1699455145723722000;50.0083 
862245151;1699455145824606000;100.884 
862245152;1699455146022814100;51.4034 
862245153;1699455146122620800;99.8067 
862245154;1699455146321466300;47.9572 
862245156;1699455146422143400;50.5582 
862245158;1699455146623360700;51.6551 
862245159;1699455146738475000;116.116 
862245161;1699455147838739900;51.0703 
862245163;1699455147937848100;50.1034 
862245164;1699455148237235500;49.3139 
862245166;1699455148336980700;49.6932 
862245167;1699455148440241700;103.261 
862245168;1699455148636647500;49.1238 
862245170;1699455148739575300;50.511 
862245171;1699455148857766600;118.1913 
862245173;1699455149171452000;67.8327 
862245175;1699455149287028900;50.2813 
862245176;1699455149591343200;64.7066 
862245177;1699455149653085700;61.7425 
862245178;1699455149774054100;120.9684 
862245180;1699455150074370900;55.0904 
862245181;1699455150208017200;133.6463 
862245182;1699455150519565300;98.8662 
862245185;1699455150618757800;50.1261 
862245186;1699455150890138700;68.6491 
862245188;1699455151018795000;65.4725 
862245190;1699455151422664600;71.6056 
862245191;1699455151552131900;129.4673 
862245192;1699455151751454900;62.0551 
862245193;1699455151822354800;70.8999 
862245195;1699455151950168200;57.4861 
862245196;1699455152251437200;100.4104 
862245199;1699455152350221500;49.0734 
862245200;1699455152650970700;49.2514 
862245202;1699455152766780300;64.8731 
862245203;1699455152816933200;50.1529 
862245205;1699455153167147900;50.3915 
862245207;1699455153266743000;49.6278 
862245208;1699455153566822300;49.9722 
862245210;1699455153664776800;48.0337 
862245211;1699455154083350600;115.5229 
862245213;1699455154182441000;99.0904 
862245215;1699455154481916500;50.4399 
862245217;1699455154581786700;49.2116 
862245218;1699455154897654700;48.9587 
862245220;1699455154997823500;49.9376 
862245221;1699455155297583700;47.4805 
862245223;1699455155397694000;49.8944 
862245224;1699455155498714600;101.0206 
862245226;1699455155797074100;48.9573 
862245228;1699455155897587900;49.5517 
862245229;1699455156197679400;50.5636 
862245231;1699455156296946500;49.174 
862245232;1699455156397840800;100.8943 
862245234;1699455156695457400;47.982 
862245236;1699455156795313000;49.5152 
862245237;1699455157113561700;49.9499 
862245239;1699455157212560800;49.1609 
862245241;1699455157629684500;51.3728 
862245243;1699455157729660500;50.1299 
862245244;1699455158028148400;48.8929 
862245246;1699455158128906600;53.8743 
862245247;1699455158451223700;56.1925 
862245249;1699455158562249700;49.981 
862245250;1699455158861902800;47.7644 
862245252;1699455158961395200;49.1785 
862245253;1699455159060691400;99.2962 
862245255;1699455167953223000;50.2402 
862245257;1699455168051827900;49.0172 
862245259;1699455168151852100;48.8695 
862245261;1699455168252850200;50.3211 
862245263;1699455168403033000;101.7895 
862245265;1699455168502190500;99.1575 
862245267;1699455169102674300;50.9518 
862245268;1699455169202354900;99.6806 
862245270;1699455175113408700;50.484 
862245272;1699455175212974900;50.5673 
862245274;1699455175712943300;50.3786 
862245275;1699455175813941900;100.9986 
862245276;1699455183142511100;534.3807 
862245277;1699455183204949900;533.0212 
862245279;1699455183276125000;503.516 
862245281;1699455183326402400;453.5784 
862245283;1699455183388864800;415.907 
862245284;1699455183441510600;418.5861 
862245285;1699455183489377400;346.8663 
862245286;1699455183538714500;212.3121 
862245287;1699455183593405900;204.5411 
862245289;1699455183659836400;170.459 
862245291;1699455183722867900;129.462 
862245293;1699455183787710000;64.8421 
862245294;1699455183841275400;53.5654 
862245296;1699455183975502200;69.4288 
862245297;1699455184105338000;129.8358 
862245299;1699455184172184400;66.8464 
862245300;1699455184272420900;100.2365 
862245301;1699455184804123300;61.3789 
862245303;1699455184904104300;49.5347 
862245305;1699455185005773700;52.114 
862245307;1699455185104686400;50.3497 
862245309;1699455185203401100;48.9725 
862245311;1699455185304239500;50.2445 
862245313;1699455185620555200;50.0097 
862245315;1699455185720750000;50.8269 
862245317;1699455185820145300;49.1088 
862245319;1699455185920561700;50.8361 
