3838812;1699600327568507200;887.5241;24 
3838813;1699600327701736500;966.3863;26 
3838814;1699600327771656100;971.1623;26 
3838815;1699600327921000000;1053.783;29 
3838816;1699600328046991600;1119.4264;30 
3838817;1699600328130558800;1147.3283;31 
3838818;1699600328267887200;1217.8745;32 
3838819;1699600328390730200;1290.473;33 
38388110;1699600328463741900;1307.1276;34 
38388111;1699600328591583300;1384.3115;36 
38388112;1699600328663546200;1406.6916;36 
38388113;1699600328807786900;1491.0527;38 
38388114;1699600328857536200;1490.6674;39 
38388115;1699600328998182300;1582.6114;41 
38388116;1699600329064068300;1600.7766;41 
38388117;1699600329179231500;1664.9675;43 
38388118;1699600329240929300;1672.4221;43 
38388119;1699600329443924200;1812.141;42 
38388120;1699600329569781100;1868.0446;40 
38388121;1699600329695446200;1923.7901;38 
38388122;1699600329820683100;1972.2674;36 
38388123;1699600329958549200;2037.5492;34 
38388124;1699600330031654200;2049.0375;33 
38388125;1699600330158609000;2111.6174;31 
38388126;1699600330282534600;2151.9758;29 
38388127;1699600330410923300;2215.2846;27 
38388128;1699600330476421500;2208.5343;26 
38388129;1699600330522913600;2193.0433;25 
38388130;1699600330677941800;2287.2116;23 
38388131;1699600330807031300;2343.2894;21 
38388132;1699600330926998400;2401.8198;19 
38388133;1699600331044307900;2452.7246;17 
38388134;1699600331166588400;2503.0422;15 
38388135;1699600331294722100;2553.4513;13 
38388136;1699600331431572700;2623.7858;11 
38388137;1699600331488116800;2630.5806;10 
38388138;1699600331625959200;2702.2539;8 
38388139;1699600331750954000;2752.7717;6 
