313252;1699600391713935100;948.6322;24 
313253;1699600391841075400;1016.2338;26 
313254;1699600391892385400;1019.0356;26 
313255;1699600392000432700;1067.4708;27 
313256;1699600392057485000;1076.3338;28 
313257;1699600392164540900;1122.7846;29 
313258;1699600392226814500;1138.1574;29 
313259;1699600392283466200;1132.4851;30 
3132510;1699600392336789900;1136.7211;31 
3132511;1699600392471931900;1222.8382;32 
3132512;1699600392525714800;1214.8418;33 
3132513;1699600392663666400;1289.2651;34 
3132514;1699600392729977700;1307.0436;35 
3132515;1699600392863180200;1390.9907;37 
3132516;1699600392927916400;1396.5367;38 
3132517;1699600393038964000;1449.936;39 
3132518;1699600393160522800;1511.6516;40 
3132519;1699600393225855500;1511.9204;41 
3132520;1699600393346817700;1574.3143;42 
3132521;1699600393470201900;1629.1265;44 
3132522;1699600404720756200;6387.2941;45 
3132523;1699600404777610900;6380.3791;44 
3132524;1699600404903092300;6449.5834;42 
3132525;1699600405029676700;6497.3769;40 
3132526;1699600405155179900;6557.3537;38 
3132527;1699600405281974800;6621.646;36 
3132528;1699600405407984800;6677.8882;34 
3132529;1699600405470922100;6685.7066;33 
3132530;1699600405596455200;6744.5593;31 
3132531;1699600405721857000;6788.9415;29 
3132532;1699600405848028500;6847.9968;27 
3132533;1699600405973536700;6896.3351;25 
3132534;1699600406098965600;6944.8484;23 
3132535;1699600406224897600;7006.5234;21 
3132536;1699600406350749100;7076.458;19 
3132537;1699600406476028800;7127.7942;17 
3132538;1699600406538468700;7130.2517;16 
3132539;1699600406648914000;7179.0253;14 
3132540;1699600406744302300;7214.2306;12 
3132541;1699600406838123800;7236.5299;10 
3132542;1699600406885032000;7219.0231;9 
3132543;1699600406979677000;7249.2843;7 
3132544;1699600407074065300;7283.2698;5 
3132545;1699600407123940500;7280.9001;4 
3132546;1699600407215482600;7307.9852;2 
3132547;1699600407309901700;7335.0572;0 
