7779862;1699620384852945300;346.6276;0 
7779863;1699620384918631500;348.5983;0 
7779864;1699620385002014300;366.3545;0 
7779865;1699620385192741400;339.7961;0 
7779866;1699620385262968100;344.3366;0 
7779868;1699620385388029400;324.639;0 
7779869;1699620385453955000;335.1999;0 
77798610;1699620385529539700;336.7983;0 
77798611;1699620385587837800;324.8697;0 
77798612;1699620385654098000;330.1163;0 
77798613;1699620385717576400;329.547;0 
77798614;1699620385782722400;328.7674;0 
77798615;1699620385856119500;326.5798;0 
77798616;1699620385921716800;333.879;0 
77798617;1699620385988231900;334.1339;0 
77798618;1699620386025559500;307.9831;0 
77798619;1699620387336190300;315.3109;0 
77798620;1699620387469681300;274.8741;0 
77798621;1699620387543577600;274.0663;0 
77798622;1699620387601304800;265.1145;0 
77798623;1699620387668417700;257.2446;0 
77798624;1699620387734680100;264.9988;0 
77798625;1699620387798150400;254.5728;0 
77798626;1699620387866687600;265.3828;0 
77798627;1699620387933503300;265.0856;0 
77798628;1699620388000184300;265.5042;0 
77798629;1699620388206986000;273.4827;0 
77798630;1699620388255165200;254.9809;0 
77798631;1699620388309012900;240.6645;0 
77798632;1699620388360523300;222.628;0 
77798634;1699620388429522700;174.3575;0 
77798635;1699620388496203300;187.1904;0 
77798636;1699620388549883600;189.3603;0 
77798637;1699620388626715500;197.1928;0 
77798639;1699620388699679100;149.7955;0 
77798640;1699620388833167000;206.4515;0 
77798641;1699620388899509400;199.8303;0 
77798643;1699620388965710100;132.5431;0 
77798644;1699620389531229800;67.2524;0 
77798645;1699620389599448000;68.2182;0 
77798646;1699620389683309100;83.8611;0 
77798647;1699620389749361900;66.0528;0 
77798648;1699620389814862400;65.5005;0 
77798649;1699620389881733200;66.8708;0 
77798650;1699620389949362700;67.6295;0 
77798651;1699620390016202600;66.8399;0 
77798654;1699620395676916100;421.393;0 
77798655;1699620395742802900;416.1088;0 
77798656;1699620395815641400;420.6039;0 
77798657;1699620395886774000;422.2057;0 
77798658;1699620395959972700;417.5169;0 
77798659;1699620396029441100;419.4362;0 
77798660;1699620396215172000;399.5306;0 
77798661;1699620396269678800;382.9048;0 
77798662;1699620396323807300;363.8346;0 
77798663;1699620396386291800;356.8507;0 
77798664;1699620396453015600;349.8233;0 
77798666;1699620396503236900;288.0649;0 
77798667;1699620396591994600;322.3158;0 
77798668;1699620396659077500;335.2702;0 
77798669;1699620396726004200;339.7124;0 
77798670;1699620396786146900;333.1313;0 
77798671;1699620398757556800;283.4448;0 
77798672;1699620398828845700;286.4678;0 
77798673;1699620398901011900;289.3207;0 
77798674;1699620398967325600;292.2554;0 
77798675;1699620399026666100;269.1093;0 
77798676;1699620399088489300;259.6436;0 
77798677;1699620399171280700;270.2688;0 
77798679;1699620399240634800;213.9687;0 
77798680;1699620399300881200;212.3919;0 
77798682;1699620406167559000;241.7824;0 
77798683;1699620406250171400;270.169;0 
77798685;1699620406317082500;216.7672;0 
77798686;1699620406460409800;292.8508;0 
77798687;1699620406527121400;276.95;0 
77798688;1699620406593587400;276.5049;0 
77798689;1699620406648913000;246.3564;0 
77798691;1699620406717541000;190.4196;0 
77798692;1699620406786325500;192.7381;0 
77798693;1699620412490682100;170.4463;0 
77798696;1699620412546205000;55.5229;0 
77798697;1699620412621514300;75.3093;0 
77798698;1699620412683110200;61.5959;0 
77798699;1699620412746405900;63.2957;0 
777986100;1699620412813418800;67.0129;0 
777986101;1699620412875332400;61.9136;0 
777986102;1699620412937927200;62.5948;0 
777986103;1699620413333232700;68.1856;0 
777986105;1699620413459979500;64.153;0 
777986106;1699620413527706000;67.7265;0 
777986107;1699620413587534500;59.8285;0 
777986108;1699620413665923600;78.3891;0 
