1517852;1699449461377274500;53.4215 
1517853;1699449461475981900;98.7074 
1517855;1699449461674232600;49.7774 
1517857;1699449461773347100;46.0872 
1517859;1699449461874084300;50.1779 
15178511;1699449461976220700;49.3919 
15178513;1699449462125351400;100.425 
15178516;1699449462223939700;48.9153 
15178517;1699449462329834800;105.8951 
15178519;1699449462822775000;50.5524 
15178521;1699449462923570400;51.0378 
15178523;1699449463022654100;50.9751 
15178524;1699449463128246900;55.9282 
15178526;1699449463223385200;48.1035 
15178528;1699449463322708200;46.6814 
15178530;1699449463425647600;53.7006 
15178532;1699449463540724800;51.5026 
15178533;1699449463724136800;68.1158 
15178535;1699449463827537700;54.169 
15178537;1699449463923724500;50.8524 
15178539;1699449464023765200;52.1297 
15178541;1699449464122379200;50.3233 
15178543;1699449464224732000;49.6279 
15178545;1699449464325074800;49.7548 
15178547;1699449464441989100;65.6679 
15178549;1699449464558635900;70.0882 
15178550;1699449464674022200;115.3863 
15178551;1699449472917129700;49.001 
15178552;1699449472980670800;63.5411 
15178554;1699449473118357200;54.6203 
15178555;1699449473229598100;111.2409 
15178558;1699449473334507100;54.6285 
15178560;1699449473430131700;49.7972 
15178561;1699449473529625900;49.8357 
15178563;1699449473645800700;66.3051 
15178564;1699449473716616100;70.8154 
15178566;1699449473846357400;66.4266 
15178567;1699449473896408300;50.0509 
15178569;1699449474018585800;72.9119 
15178571;1699449474145327700;65.7077 
15178572;1699449474216752900;71.4252 
15178573;1699449474345575400;128.8225 
15178574;1699449474463415100;63.4403 
15178575;1699449474516311000;52.8959 
15178577;1699449474646381300;67.6401 
15178579;1699449474746107900;49.7534 
15178581;1699449474845804800;49.6533 
15178583;1699449474948800300;52.6347 
15178585;1699449475045592700;47.6003 
15178586;1699449475245745300;47.7546 
15178588;1699449475344338900;49.9561 
15178590;1699449475445801000;50.8647 
15178592;1699449475545469300;50.7603 
15178594;1699449475645472700;50.8516 
15178596;1699449475746755400;52.4074 
15178598;1699449475844997700;51.1574 
151785100;1699449475946063000;52.8584 
151785102;1699449476045218900;51.0922 
151785104;1699449476146511300;52.2189 
151785106;1699449476277044700;67.2249 
151785108;1699449476377086200;49.5491 
151785109;1699449476444301900;67.2157 
151785110;1699449476562858700;118.5568 
151785111;1699449477197495600;70.902 
151785112;1699449477260191600;62.696 
151785114;1699449477381930500;55.5182 
151785116;1699449477508658500;65.5518 
151785117;1699449477614642000;105.9835 
151785119;1699449477679543000;64.901 
151785121;1699449477809851900;67.8868 
151785123;1699449477908959400;50.5405 
151785124;1699449477976219200;67.2598 
151785126;1699449478112912000;71.4122 
151785127;1699449478176363100;63.4511 
151785128;1699449478311966000;135.6029 
151785129;1699449479125495800;67.6375 
151785131;1699449479225476400;51.3233 
151785133;1699449479324976200;50.9649 
151785135;1699449479424961600;50.6301 
151785137;1699449479524139400;50.035 
151785138;1699449479643502900;119.3635 
151785139;1699449479758569600;115.0667 
151785142;1699449479856769800;49.6699 
151785144;1699449479956995900;49.8487 
151785146;1699449480056754400;49.768 
151785148;1699449480157389700;49.9188 
151785150;1699449480257816700;51.0202 
151785152;1699449480356818300;50.4175 
151785154;1699449480556659800;50.2565 
151785156;1699449480656487700;49.4307 
151785158;1699449480757349400;50.8885 
151785160;1699449480856097400;49.907 
151785161;1699449480955610100;99.5127 
151785162;1699449481855217900;50.1013 
151785164;1699449482005232200;99.6728 
151785166;1699449482104832700;99.6005 
151785168;1699449482204984200;100.1515 
151785171;1699449482303714700;48.9647 
151785173;1699449482404619600;50.148 
151785175;1699449482504404500;50.0547 
151785177;1699449482609218600;54.0343 
