6555112;1700665643554140000;187.084;1 
6555113;1700665643617673400;189.8444;0 
6555114;1700665643678477700;186.5827;0 
6555115;1700665643804622400;250.4824;0 
6555116;1700665643866457400;248.784;0 
6555117;1700665643989148000;310.6703;0 
6555118;1700665644115378900;372.7446;0 
6555119;1700665644178327300;374.7164;0 
65551110;1700665644302141100;435.6837;0 
65551111;1700665644364856800;437.2191;0 
65551112;1700665644490343300;312.016;0 
65551113;1700665644616190300;375.7324;0 
65551114;1700665644674540400;372.3993;0 
65551115;1700665644785567300;420.7105;0 
65551116;1700665644913955800;64.1128;0 
65551117;1700665644975340600;62.4021;0 
65551118;1700665645411492000;125.9325;0 
65551119;1700665645471578700;125.4552;0 
65551120;1700665645595542800;184.0508;0 
65551121;1700665646720736200;59.4556;0 
65551122;1700665646783777700;63.0415;0 
65551123;1700665646910647800;126.8701;0 
65551124;1700665647034167300;187.1937;0 
65551125;1700665647096332300;185.6845;0 
65551126;1700665647219015400;247.0002;0 
65551127;1700665647343981100;185.9588;0 
65551128;1700665647403489100;184.4737;0 
65551129;1700665647529030200;246.9744;0 
65551130;1700665647592067800;248.0867;0 
65551131;1700665647717127100;313.638;0 
65551132;1700665647845054400;377.2107;0 
65551133;1700665647907832900;378.8027;0 
65551134;1700665648034947700;442.8799;0 
65551135;1700665648097305700;441.6216;0 
65551136;1700665648223136300;506.0092;0 
65551137;1700665648346968600;565.7621;0 
65551138;1700665650342755600;124.1257;0 
65551139;1700665650466589600;185.7964;0 
65551140;1700665650530943600;188.188;0 
65551141;1700665650653290000;248.407;0 
65551142;1700665650781391300;188.033;0 
65551143;1700665650843075900;189.7859;0 
65551144;1700665650965746100;247.8532;0 
65551145;1700665651027530200;246.1389;0 
65551146;1700665651150575300;307.4994;0 
65551147;1700665651274108400;368.6875;0 
65551148;1700665651337396900;371.6508;0 
65551149;1700665657269753100;132.4033;0 
65551150;1700665657507762400;61.5287;0 
65551151;1700665657633198500;125.4361;0 
65551152;1700665657694252200;122.7254;0 
65551153;1700665657944263400;63.6074;0 
65551154;1700665658193571700;62.3231;0 
65551155;1700665658320546100;126.9744;0 
65551156;1700665658445427000;189.6052;0 
65551157;1700665658631280800;124.3112;0 
65551158;1700665658755666000;186.7739;0 
65551159;1700665658819439700;189.16;0 
65551160;1700665658943830000;249.2234;0 
65551161;1700665659007068400;251.4024;0 
65551162;1700665659131428400;311.9887;0 
65551163;1700665659257164500;62.4912;0 
65551164;1700665659318738100;61.5736;0 
65551165;1700665659444360300;125.6222;0 
65551166;1700665659505151300;123.3307;0 
